CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned,Credit Rank,Age rank,Balance Rank,Salary Rank,Complain_dict
15643903,Yao,619,France,Male,27,1,154483.98,1,Using Credit Card,Not active,156394.74,Client,0,2,SILVER,431,600 - 700,Young_adult,Balance high,150k - 200k,No comment
15569526,Morales,601,France,Male,40,10,98627.13,2,Not using Credit Card,Not active,77977.69,Client,0,2,DIAMOND,726,600 - 700,Adult,Balance medium,50k - 100k,No comment
15777067,Thomas,445,France,Male,64,2,136770.67,1,Not using Credit Card,Active,43678.06,Client,0,3,DIAMOND,650,400 - 500,Senior,Balance medium,0 - 50k,No comment
15795511,Vasiliev,800,Germany,Male,39,4,95252.72,1,Using Credit Card,Not active,13906.34,Client,0,1,GOLD,912,700 - 800,Adult,Balance medium,0 - 50k,No comment
15610419,Chukwueloka,554,France,Male,33,3,117413.95,1,Using Credit Card,Active,12766.74,Client,0,5,PLATINUM,574,500 - 600,Adult,Balance medium,0 - 50k,No comment
15644994,Ko,714,Germany,Male,54,4,137986.58,2,Not using Credit Card,Active,51308.54,Leave,1,2,PLATINUM,809,700 - 800,Senior,Balance medium,50k - 100k,Complain
15703707,Atkins,656,France,Male,44,10,143571.52,1,Not using Credit Card,Not active,127444.14,Client,0,1,DIAMOND,614,600 - 700,Adult,Balance medium,100k - 150k,No comment
15659327,Moffitt,520,France,Male,49,5,121197.64,1,Using Credit Card,Not active,72577.33,Leave,1,4,PLATINUM,502,500 - 600,Adult,Balance medium,50k - 100k,Complain
15771323,Panicucci,480,Spain,Male,39,5,121626.9,1,Using Credit Card,Active,82438.13,Client,0,1,SILVER,462,400 - 500,Adult,Balance medium,50k - 100k,No comment
15750549,Akobundu,660,Germany,Male,30,1,84440.1,2,Using Credit Card,Active,60485.98,Client,0,2,SILVER,761,600 - 700,Adult,Balance medium,50k - 100k,No comment
15698462,Chiu,532,France,Male,36,4,0.0,2,Using Credit Card,Active,132798.78,Client,0,2,GOLD,726,500 - 600,Adult,Balance small,100k - 150k,No comment
15739692,Tsui,679,France,Male,42,1,0.0,2,Not using Credit Card,Not active,71823.15,Client,0,1,SILVER,726,600 - 700,Adult,Balance small,50k - 100k,No comment
15744041,Yobanna,780,France,Female,26,3,140356.7,1,Using Credit Card,Not active,117144.15,Client,0,2,SILVER,403,700 - 800,Young_adult,Balance medium,100k - 150k,No comment
15700714,Hollis,747,France,Male,29,7,0.0,2,Using Credit Card,Active,141706.43,Client,0,1,DIAMOND,338,700 - 800,Young_adult,Balance small,100k - 150k,No comment
15777743,Cattaneo,705,France,Female,39,3,92224.56,1,Using Credit Card,Active,54517.25,Client,0,2,GOLD,453,700 - 800,Adult,Balance medium,50k - 100k,No comment
15623143,Lung,732,France,Female,43,9,0.0,2,Using Credit Card,Not active,183147.17,Client,0,4,GOLD,292,700 - 800,Adult,Balance small,150k - 200k,No comment
15712568,Angelo,515,Spain,Male,40,10,121355.99,1,Using Credit Card,Not active,138360.29,Client,0,5,GOLD,870,500 - 600,Adult,Balance medium,100k - 150k,No comment
15617432,Folliero,816,Germany,Female,40,9,109003.26,1,Using Credit Card,Active,79580.56,Client,0,1,DIAMOND,592,800 - 900,Adult,Balance medium,50k - 100k,No comment
15650424,Bryant,641,France,Female,48,3,147341.43,1,Using Credit Card,Active,157458.61,Leave,1,3,DIAMOND,611,600 - 700,Adult,Balance medium,150k - 200k,Complain
15728829,Weigel,509,France,Male,18,7,102983.91,1,Using Credit Card,Not active,171770.58,Client,0,5,DIAMOND,434,500 - 600,Young_adult,Balance medium,150k - 200k,No comment
15680430,Ajuluchukwu,601,Germany,Female,49,4,96252.98,2,Using Credit Card,Not active,104263.82,Client,0,4,GOLD,390,600 - 700,Adult,Balance medium,100k - 150k,No comment
15687626,Zhirov,527,France,Male,39,4,0.0,2,Using Credit Card,Not active,167183.07,Leave,1,2,SILVER,567,500 - 600,Adult,Balance small,150k - 200k,Complain
15609187,Cox,455,France,Female,27,5,155879.09,2,Not using Credit Card,Not active,70774.97,Client,0,3,SILVER,967,400 - 500,Young_adult,Balance high,50k - 100k,No comment
15609521,Chimaraoke,803,Germany,Male,34,4,142929.16,2,Using Credit Card,Active,114869.56,Client,0,2,GOLD,325,800 - 900,Adult,Balance medium,100k - 150k,No comment
15752626,Genovese,553,France,Male,32,7,64082.09,1,Not using Credit Card,Active,109159.58,Client,0,4,SILVER,353,500 - 600,Adult,Balance medium,100k - 150k,No comment
15571756,Ohearn,724,France,Female,28,5,0.0,1,Using Credit Card,Not active,59351.68,Client,0,4,DIAMOND,697,700 - 800,Young_adult,Balance small,50k - 100k,No comment
15814040,Munroe,610,France,Female,45,1,0.0,2,Using Credit Card,Active,199657.46,Client,0,3,DIAMOND,571,600 - 700,Adult,Balance small,150k - 200k,No comment
15658211,Morrison,559,Spain,Female,39,2,0.0,2,Using Credit Card,Active,121151.1,Client,0,1,PLATINUM,453,500 - 600,Adult,Balance small,100k - 150k,No comment
15742091,Parkhill,825,Germany,Female,35,6,118336.95,1,Using Credit Card,Not active,26342.33,Leave,1,3,PLATINUM,883,800 - 900,Adult,Balance medium,0 - 50k,Complain
15787168,Y?,819,Spain,Female,28,8,168253.21,1,Using Credit Card,Active,102799.14,Client,0,4,PLATINUM,230,800 - 900,Young_adult,Balance high,100k - 150k,No comment
15772363,Hilton,772,Germany,Female,42,0,101979.16,1,Using Credit Card,Not active,90928.48,Client,0,4,GOLD,612,700 - 800,Adult,Balance medium,50k - 100k,No comment
15659364,Thompson,685,Spain,Male,23,5,164902.43,1,Not using Credit Card,Not active,141152.28,Client,0,3,GOLD,492,600 - 700,Young_adult,Balance high,100k - 150k,No comment
15738980,Yobanna,506,France,Male,43,2,0.0,2,Using Credit Card,Not active,105568.6,Client,0,2,PLATINUM,622,500 - 600,Adult,Balance small,100k - 150k,No comment
15794236,Thorpe,642,Germany,Male,22,10,111812.52,2,Using Credit Card,Active,183045.46,Client,0,1,GOLD,729,600 - 700,Young_adult,Balance medium,150k - 200k,No comment
15721383,Harvey,627,Spain,Male,40,10,0.0,2,Using Credit Card,Active,194792.42,Client,0,5,GOLD,545,600 - 700,Adult,Balance small,150k - 200k,No comment
15652981,Robinson,600,Germany,Male,30,2,119755.0,1,Using Credit Card,Active,21852.91,Client,0,1,DIAMOND,910,500 - 600,Adult,Balance medium,0 - 50k,No comment
15722731,Manna,653,France,Male,46,0,119556.1,1,Using Credit Card,Not active,78250.13,Leave,1,2,PLATINUM,975,600 - 700,Adult,Balance medium,50k - 100k,Complain
15640507,Li,762,Spain,Female,35,3,119349.69,3,Using Credit Card,Active,47114.18,Leave,1,5,DIAMOND,253,700 - 800,Adult,Balance medium,0 - 50k,Complain
15578878,Hancock,569,Spain,Female,30,3,139528.23,1,Using Credit Card,Active,33230.37,Client,0,4,SILVER,705,500 - 600,Adult,Balance medium,0 - 50k,No comment
15744295,Hao,756,France,Male,40,1,94773.11,1,Using Credit Card,Not active,114279.63,Client,0,4,PLATINUM,585,700 - 800,Adult,Balance medium,100k - 150k,No comment
15776558,Nicholls,673,France,Male,31,1,108345.22,1,Not using Credit Card,Active,38802.03,Client,0,3,GOLD,878,600 - 700,Adult,Balance medium,0 - 50k,No comment
15596136,Folliero,637,France,Female,36,9,166939.88,1,Using Credit Card,Active,72504.76,Client,0,1,PLATINUM,454,600 - 700,Adult,Balance high,50k - 100k,No comment
15704597,Trumbull,644,France,Male,33,7,174571.36,1,Not using Credit Card,Active,43943.09,Client,0,1,DIAMOND,881,600 - 700,Adult,Balance high,0 - 50k,No comment
15648272,Medvedeva,658,Spain,Male,35,9,71829.34,1,Using Credit Card,Active,68141.92,Client,0,1,SILVER,285,600 - 700,Adult,Balance medium,50k - 100k,No comment
15594915,Crist,649,France,Female,36,8,0.0,2,Not using Credit Card,Active,109179.89,Client,0,3,DIAMOND,674,600 - 700,Adult,Balance small,100k - 150k,No comment
15581115,Middleton,603,France,Female,39,9,76769.68,1,Not using Credit Card,Not active,48224.72,Client,0,4,DIAMOND,452,600 - 700,Adult,Balance medium,0 - 50k,No comment
15763907,Watts,820,France,Female,39,1,104614.29,1,Using Credit Card,Not active,61538.43,Leave,1,4,GOLD,943,800 - 900,Adult,Balance medium,50k - 100k,Complain
15705994,Udinese,712,Spain,Male,27,10,0.0,1,Using Credit Card,Not active,94544.88,Client,0,3,GOLD,410,700 - 800,Young_adult,Balance small,50k - 100k,No comment
15772421,Tretiakov,645,Germany,Female,31,1,128927.93,1,Using Credit Card,Active,2850.01,Client,0,4,PLATINUM,847,600 - 700,Adult,Balance medium,0 - 50k,No comment
15711572,O'Kane,705,Germany,Female,31,9,110941.93,2,Using Credit Card,Not active,163484.8,Client,0,3,DIAMOND,468,700 - 800,Adult,Balance medium,150k - 200k,No comment
15691170,Vasilyeva,590,Spain,Female,29,10,99250.08,1,Using Credit Card,Active,129629.41,Client,0,5,GOLD,931,500 - 600,Young_adult,Balance medium,100k - 150k,No comment
15600106,Wei,631,France,Male,36,1,0.0,2,Not using Credit Card,Not active,133141.34,Client,0,3,SILVER,555,600 - 700,Adult,Balance small,100k - 150k,No comment
15745431,Chinonyelum,604,France,Male,34,7,0.0,2,Using Credit Card,Active,188078.55,Client,0,4,SILVER,757,600 - 700,Adult,Balance small,150k - 200k,No comment
15649508,Chin,643,Spain,Male,48,8,0.0,2,Using Credit Card,Not active,174729.3,Client,0,1,SILVER,976,600 - 700,Adult,Balance small,150k - 200k,No comment
15812611,Lorimer,690,Spain,Female,30,5,0.0,2,Not using Credit Card,Active,78700.03,Client,0,3,SILVER,954,600 - 700,Adult,Balance small,50k - 100k,No comment
15619699,Yeh,558,France,Male,31,7,0.0,1,Using Credit Card,Not active,198269.08,Client,0,5,PLATINUM,239,500 - 600,Adult,Balance small,150k - 200k,No comment
15813946,Duffy,637,Germany,Male,51,1,104682.83,1,Using Credit Card,Not active,55266.96,Leave,1,3,GOLD,302,600 - 700,Senior,Balance medium,50k - 100k,Complain
15762762,Onyekachukwu,648,Germany,Female,45,5,118886.55,1,Not using Credit Card,Not active,51636.7,Client,0,4,SILVER,609,600 - 700,Adult,Balance medium,50k - 100k,No comment
15629793,Banks,652,Spain,Male,28,8,156823.7,2,Using Credit Card,Not active,198251.52,Client,0,5,PLATINUM,749,600 - 700,Young_adult,Balance high,150k - 200k,No comment
15781298,Hughes,808,Germany,Male,39,3,124216.93,1,Not using Credit Card,Active,171442.36,Client,0,5,SILVER,471,800 - 900,Adult,Balance medium,150k - 200k,No comment
15622658,Lai,551,France,Female,26,2,144258.52,1,Using Credit Card,Not active,49778.79,Client,0,5,DIAMOND,839,500 - 600,Young_adult,Balance medium,0 - 50k,No comment
15658980,Matthews,711,Germany,Male,26,9,128793.63,1,Using Credit Card,Not active,19262.05,Client,0,2,GOLD,274,700 - 800,Young_adult,Balance medium,0 - 50k,No comment
15701936,Bell,467,Germany,Male,28,10,126315.26,1,Using Credit Card,Not active,32349.29,Leave,1,4,PLATINUM,469,400 - 500,Young_adult,Balance medium,0 - 50k,Complain
15686917,Tu,789,Spain,Female,40,4,0.0,2,Using Credit Card,Not active,137402.27,Client,0,2,SILVER,787,700 - 800,Adult,Balance small,100k - 150k,No comment
15807312,Hsia,602,Spain,Male,33,5,0.0,2,Not using Credit Card,Active,64038.34,Client,0,1,GOLD,713,600 - 700,Adult,Balance small,50k - 100k,No comment
15574523,Cheng,576,France,Male,39,1,0.0,2,Using Credit Card,Active,68814.23,Client,0,5,SILVER,366,500 - 600,Adult,Balance small,50k - 100k,No comment
15724200,Cheng,584,France,Male,38,1,115341.55,1,Not using Credit Card,Active,173632.92,Client,0,2,DIAMOND,665,500 - 600,Adult,Balance medium,150k - 200k,No comment
15738224,Lin,593,France,Male,32,6,99162.29,1,Using Credit Card,Not active,128384.11,Client,0,5,PLATINUM,501,500 - 600,Adult,Balance medium,100k - 150k,No comment
15593283,Higgins,705,Germany,Female,48,1,156848.13,2,Using Credit Card,Active,99475.95,Leave,1,4,SILVER,240,700 - 800,Adult,Balance high,50k - 100k,Complain
15814690,Chukwujekwu,595,Germany,Female,64,2,105736.32,1,Using Credit Card,Active,89935.73,Leave,1,3,GOLD,808,500 - 600,Senior,Balance medium,50k - 100k,Complain
15807245,McKay,699,Germany,Female,41,1,200117.76,2,Using Credit Card,Not active,94142.35,Client,0,2,SILVER,706,600 - 700,Adult,Balance high,50k - 100k,No comment
15799358,Vincent,516,France,Female,46,6,62212.29,1,Not using Credit Card,Active,171681.86,Leave,1,2,GOLD,937,500 - 600,Adult,Balance medium,150k - 200k,Complain
15616172,Ubanwa,838,France,Male,31,2,0.0,2,Using Credit Card,Not active,8222.96,Client,0,1,GOLD,783,800 - 900,Adult,Balance small,0 - 50k,No comment
15777958,Ch'ien,587,France,Male,39,10,0.0,2,Using Credit Card,Active,170409.45,Client,0,5,GOLD,317,500 - 600,Adult,Balance small,150k - 200k,No comment
15809124,T'ien,750,France,Male,38,5,151532.4,1,Using Credit Card,Active,46555.15,Client,0,2,SILVER,377,700 - 800,Adult,Balance high,0 - 50k,No comment
15616367,Ricci,581,Germany,Male,39,1,121523.51,1,Not using Credit Card,Not active,161655.55,Leave,1,3,SILVER,875,500 - 600,Adult,Balance medium,150k - 200k,Complain
15687385,McDowell,484,France,Male,41,5,0.0,1,Using Credit Card,Active,74267.35,Client,0,5,SILVER,634,400 - 500,Adult,Balance small,50k - 100k,No comment
15607877,Maclean,576,Spain,Male,26,8,0.0,2,Not using Credit Card,Active,34101.06,Client,0,4,PLATINUM,341,500 - 600,Young_adult,Balance small,0 - 50k,No comment
15736327,Manna,567,Germany,Female,46,1,68238.51,2,Using Credit Card,Active,109572.58,Client,0,3,PLATINUM,281,500 - 600,Adult,Balance medium,100k - 150k,No comment
15746704,Jibunoh,638,Spain,Male,30,9,136808.53,2,Using Credit Card,Active,106642.97,Client,0,5,GOLD,946,600 - 700,Adult,Balance medium,100k - 150k,No comment
15778304,Fan,646,Germany,Male,24,0,92398.08,1,Using Credit Card,Active,18897.29,Client,0,5,GOLD,887,600 - 700,Young_adult,Balance medium,0 - 50k,No comment
15588456,Hsieh,658,France,Female,40,5,143566.12,1,Using Credit Card,Active,189607.71,Client,0,2,PLATINUM,227,600 - 700,Adult,Balance medium,150k - 200k,No comment
15664035,Parsons,590,Spain,Female,38,9,0.0,2,Using Credit Card,Active,148750.16,Client,0,3,SILVER,575,500 - 600,Adult,Balance small,100k - 150k,No comment
15596405,Udinese,546,Spain,Male,25,7,127728.24,2,Using Credit Card,Active,105279.74,Client,0,5,SILVER,917,500 - 600,Young_adult,Balance medium,100k - 150k,No comment
15815097,Root,603,France,Female,34,9,0.0,2,Using Credit Card,Not active,167916.35,Client,0,3,DIAMOND,896,600 - 700,Adult,Balance small,150k - 200k,No comment
15762708,Chiemezie,619,Spain,Female,38,10,119658.49,1,Using Credit Card,Active,8646.58,Client,0,2,SILVER,412,600 - 700,Adult,Balance medium,0 - 50k,No comment
15776211,Toscani,678,France,Female,34,6,0.0,2,Using Credit Card,Active,124592.84,Client,0,2,GOLD,516,600 - 700,Adult,Balance small,100k - 150k,No comment
15626012,Obidimkpa,459,France,Male,26,4,149879.66,1,Not using Credit Card,Not active,50016.17,Client,0,1,DIAMOND,872,400 - 500,Young_adult,Balance medium,50k - 100k,No comment
15792077,Degtyaryov,671,Germany,Male,28,8,119859.52,2,Using Credit Card,Not active,125422.66,Client,0,4,DIAMOND,555,600 - 700,Young_adult,Balance medium,100k - 150k,No comment
15718765,Maclean,501,Spain,Male,43,6,104533.24,1,Not using Credit Card,Not active,81123.59,Leave,1,2,DIAMOND,723,500 - 600,Adult,Balance medium,50k - 100k,Complain
15576615,Giordano,719,Spain,Male,37,10,145382.61,1,Using Credit Card,Not active,80408.59,Client,0,5,PLATINUM,306,700 - 800,Adult,Balance medium,50k - 100k,No comment
15752650,Saad,681,Spain,Female,37,6,121231.39,1,Using Credit Card,Active,146366.08,Client,0,4,GOLD,271,600 - 700,Adult,Balance medium,100k - 150k,No comment
15797502,Lord,706,Spain,Male,24,2,141078.57,1,Using Credit Card,Active,24402.87,Client,0,3,GOLD,563,700 - 800,Young_adult,Balance medium,0 - 50k,No comment
15687329,Hope,763,Germany,Female,32,1,108465.65,2,Using Credit Card,Not active,60552.44,Leave,1,4,GOLD,751,700 - 800,Adult,Balance medium,50k - 100k,Complain
15779423,K?,716,France,Male,39,1,70657.61,2,Using Credit Card,Active,76476.05,Client,0,3,GOLD,421,700 - 800,Adult,Balance medium,50k - 100k,No comment
15619514,Bull,507,Germany,Male,40,3,120105.43,1,Using Credit Card,Not active,92075.01,Leave,1,5,PLATINUM,787,500 - 600,Adult,Balance medium,50k - 100k,Complain
15615430,Adams,678,Germany,Male,55,4,129646.91,1,Using Credit Card,Active,184125.1,Leave,1,5,SILVER,482,600 - 700,Senior,Balance medium,150k - 200k,Complain
15716431,Brookes,775,France,Female,30,10,191091.74,2,Using Credit Card,Active,96170.38,Client,0,5,SILVER,361,700 - 800,Adult,Balance high,50k - 100k,No comment
15798341,Victor,544,France,Male,38,8,0.0,1,Using Credit Card,Active,98208.62,Client,0,3,GOLD,661,500 - 600,Adult,Balance small,50k - 100k,No comment
15651958,Giles,756,France,Male,27,8,0.0,2,Using Credit Card,Active,157932.75,Client,0,3,DIAMOND,281,700 - 800,Young_adult,Balance small,150k - 200k,No comment
15726179,Ferrari,757,Germany,Female,43,5,131433.33,2,Using Credit Card,Active,3497.43,Leave,1,1,GOLD,468,700 - 800,Adult,Balance medium,0 - 50k,Complain
15652999,Milne,742,Germany,Male,33,1,137937.95,1,Using Credit Card,Active,51387.1,Client,0,4,SILVER,954,700 - 800,Adult,Balance medium,50k - 100k,No comment
15691950,Parry,591,France,Male,49,3,0.0,2,Using Credit Card,Not active,50123.44,Client,0,2,GOLD,560,500 - 600,Adult,Balance small,50k - 100k,No comment
15632446,Allan,667,France,Male,24,4,0.0,2,Not using Credit Card,Not active,180329.83,Client,0,3,SILVER,392,600 - 700,Young_adult,Balance small,150k - 200k,No comment
15620936,Warren,787,France,Male,32,4,0.0,2,Using Credit Card,Active,13238.93,Client,0,2,PLATINUM,643,700 - 800,Adult,Balance small,0 - 50k,No comment
15587640,Rowntree,718,France,Female,43,0,93143.39,1,Using Credit Card,Not active,167554.86,Client,0,3,DIAMOND,491,700 - 800,Adult,Balance medium,150k - 200k,No comment
15782231,Andrejew,521,France,Male,38,6,0.0,2,Using Credit Card,Not active,51454.06,Client,0,4,SILVER,572,500 - 600,Adult,Balance small,50k - 100k,No comment
15580462,Corby,607,Spain,Male,40,1,112544.45,1,Using Credit Card,Active,19842.22,Client,0,3,GOLD,538,600 - 700,Adult,Balance medium,0 - 50k,No comment
15736371,Kennedy,633,France,Female,34,3,123034.43,2,Using Credit Card,Active,38315.04,Client,0,4,GOLD,570,600 - 700,Adult,Balance medium,0 - 50k,No comment
15648032,Young,588,Spain,Male,37,2,0.0,2,Not using Credit Card,Active,187816.59,Client,0,2,DIAMOND,889,500 - 600,Adult,Balance small,150k - 200k,No comment
15610454,Poole,724,Germany,Female,33,9,119278.44,1,Using Credit Card,Active,197148.24,Client,0,2,GOLD,306,700 - 800,Adult,Balance medium,150k - 200k,No comment
15671358,Fletcher,720,France,Male,44,4,0.0,2,Using Credit Card,Not active,163471.01,Client,0,1,PLATINUM,311,700 - 800,Adult,Balance small,150k - 200k,No comment
15747130,Tsao,521,France,Male,39,7,0.0,2,Not using Credit Card,Active,653.58,Client,0,4,PLATINUM,912,500 - 600,Adult,Balance small,0 - 50k,No comment
15578374,Gilroy,620,Spain,Male,36,7,169312.72,1,Using Credit Card,Not active,45414.09,Client,0,3,DIAMOND,579,600 - 700,Adult,Balance high,0 - 50k,No comment
15572182,Onwuamaeze,505,Germany,Female,33,3,106506.77,3,Using Credit Card,Not active,45445.78,Leave,1,5,GOLD,683,500 - 600,Adult,Balance medium,0 - 50k,Complain
15770041,Manna,728,Spain,Female,43,8,128412.61,1,Not using Credit Card,Active,139024.31,Client,0,4,PLATINUM,576,700 - 800,Adult,Balance medium,100k - 150k,No comment
15669414,Pisano,486,Germany,Male,62,9,118356.89,2,Using Credit Card,Not active,168034.83,Leave,1,2,PLATINUM,299,400 - 500,Senior,Balance medium,150k - 200k,Complain
15777054,Thorpe,584,Germany,Male,42,3,137479.13,1,Using Credit Card,Not active,25669.1,Client,0,3,PLATINUM,534,500 - 600,Adult,Balance medium,0 - 50k,No comment
15621021,Dwyer,687,Spain,Female,40,1,0.0,2,Using Credit Card,Not active,8207.36,Client,0,3,DIAMOND,289,600 - 700,Adult,Balance small,0 - 50k,No comment
15785490,Okeke,771,France,Male,50,3,105229.72,1,Using Credit Card,Active,16281.68,Leave,1,3,DIAMOND,743,700 - 800,Adult,Balance medium,0 - 50k,Complain
15577695,Zito,678,France,Male,41,2,148088.11,1,Using Credit Card,Not active,14083.12,Client,0,1,SILVER,243,600 - 700,Adult,Balance medium,0 - 50k,No comment
